"id","crime_type_id","latitude","longitude","city","address","link","occurred_at"
9753084,8,39.3519099,-76.749307,"Baltimore County","3615 WASHINGTON AV","http://spotcrime.com/crimealert/9753084-2dca908b94a1e28054f2eaee88b1432d","Tue Apr 06 23:03:00 UTC 2010"
9753086,8,39.3843666,-76.5809904,"Baltimore County","6902 LACHLAN CI","http://spotcrime.com/crimealert/9753086-90bc4b203f2b3c3c37ef5f576797128a","Tue Apr 06 23:41:00 UTC 2010"
9753089,4,39.290929,-76.525208,"Baltimore County","428 WESTHAM WY","http://spotcrime.com/crimealert/9753089-3e31073d8fbfc07f88f156cbc4441d97","Wed Apr 07 00:00:00 UTC 2010"
9753088,1,39.465682,-76.830602,"Baltimore County","10 COCKEYS MILL RD","http://spotcrime.com/crimealert/9753088-e2c2ab30655cbdcaf8dc7e73762fefa6","Wed Apr 07 00:00:00 UTC 2010"
9753090,3,39.268676,-76.527118,"Baltimore County","1911 QUEENSWAY","http://spotcrime.com/crimealert/9753090-8d0c7dde64393100b987d779edde4881","Wed Apr 07 00:00:00 UTC 2010"
9753091,8,39.243854,-76.649852,"Baltimore County","3800 HOLLINS FERRY RD","http://spotcrime.com/crimealert/9753091-6c5650fa068235f87ad42f9c580f47b8","Wed Apr 07 00:00:00 UTC 2010"
9753093,1,39.390405,-76.625047,"Baltimore County","6701 CHARLES ST N","http://spotcrime.com/crimealert/9753093-d67787028b1331398a258de890204780","Wed Apr 07 00:00:00 UTC 2010"
9753092,8,39.387551,-76.538707,"Baltimore County","2600 PUTTY HILL AV","http://spotcrime.com/crimealert/9753092-421185a8ab681edd8461121cc676f4b6","Wed Apr 07 00:00:00 UTC 2010"
9753094,2,39.2949618,-76.5257933,"Baltimore County","7201 BALTIMORE ST E","http://spotcrime.com/crimealert/9753094-25086ef2c601b15f425d2d6b5b9f8639","Wed Apr 07 00:16:00 UTC 2010"
9753095,8,39.257192,-76.50622,"Baltimore County","2102 MIGHTY ACRES RD","http://spotcrime.com/crimealert/9753095-408c09b3ca57e87d9c0c347e8b7b5a9f","Wed Apr 07 00:44:00 UTC 2010"
9753096,4,39.4091196,-76.6492264,"Baltimore County","1740 JOPPA RD E","http://spotcrime.com/crimealert/9753096-a74513d0c62ccc09d104eb24778a50fc","Wed Apr 07 01:16:00 UTC 2010"
9753098,4,39.2605956,-76.7471681,"Baltimore County","TREDEGAR AV & OAK FOREST AV","http://spotcrime.com/crimealert/9753098-4273d636e4c40ece0572aa6338fafbdf","Wed Apr 07 01:40:00 UTC 2010"
9753099,8,39.3064101,-76.4805861,"Baltimore County","EASTERN BL & BERKSHIRE RD","http://spotcrime.com/crimealert/9753099-7a5dfa8a34b54db47e0c3adbeddb20b6","Wed Apr 07 01:54:00 UTC 2010"
9753100,8,39.3064101,-76.4805861,"Baltimore County","EASTERN BL & BERKSHIRE RD","http://spotcrime.com/crimealert/9753100-8d23fc9a6d4ad361aeeb51e8da5b1f86","Wed Apr 07 02:20:00 UTC 2010"
9753101,3,39.320319,-76.499968,"Baltimore County","925 TODDS LA","http://spotcrime.com/crimealert/9753101-2a31b2562e15d3e2a1708f5372a16ccb","Wed Apr 07 02:35:00 UTC 2010"
9753102,8,39.409113,-76.6492813,"Baltimore County","1742 JOPPA RD E","http://spotcrime.com/crimealert/9753102-44e26eedb0df89bc8f527f4fe038bf6b","Wed Apr 07 03:04:00 UTC 2010"
9753104,3,39.32874,-76.7611043,"Baltimore County","2507 HALLAM CT","http://spotcrime.com/crimealert/9753104-72fbc5d32da62c04c0b82e3911b1f75d","Wed Apr 07 05:11:00 UTC 2010"
9753103,1,39.409113,-76.6492813,"Baltimore County","1742 JOPPA RD E","http://spotcrime.com/crimealert/9753103-98a85eeb60bdee2a5548f733adaa4336","Wed Apr 07 03:22:00 UTC 2010"
9753105,2,39.410261,-76.608773,"Baltimore County","1001 YORK RD","http://spotcrime.com/crimealert/9753105-0668da9fe94f67eca56f3970e689a02b","Wed Apr 07 05:16:00 UTC 2010"
9753106,1,39.356763,-76.758959,"Baltimore County","3631 EITEMILLER RD","http://spotcrime.com/crimealert/9753106-1e0260a38e493496aa2c96a72868d6a5","Wed Apr 07 05:28:00 UTC 2010"
9753109,4,39.28214,-76.50782,"Baltimore County","828 JAYDEE AV","http://spotcrime.com/crimealert/9753109-0932a487aa4790ca5052676c724d3f7a","Wed Apr 07 06:47:00 UTC 2010"
9753107,4,39.387778,-76.5771,"Baltimore County","8101 PLEASANT PLAINS RD","http://spotcrime.com/crimealert/9753107-5832549865b347a47830b41bab803e34","Wed Apr 07 06:35:00 UTC 2010"
9753110,1,39.3093009,-76.4642631,"Baltimore County","908 GARDEN DR","http://spotcrime.com/crimealert/9753110-4316f881bff43e242a1fbd4ffca36483","Wed Apr 07 06:47:00 UTC 2010"
9753111,1,39.252193,-76.686446,"Baltimore County","5211 LARLIN RD","http://spotcrime.com/crimealert/9753111-b9924b9502dde8ab19036bde8d6ccab9","Wed Apr 07 06:53:00 UTC 2010"
9753112,1,39.252458,-76.687392,"Baltimore County","5204 LARLIN RD","http://spotcrime.com/crimealert/9753112-7a46b4411bb155dc6645bd9c7989eec7","Wed Apr 07 06:55:00 UTC 2010"
9753113,4,39.3847904,-76.5155309,"Baltimore County","2 RIPPLEBROOK CT","http://spotcrime.com/crimealert/9753113-72ea127e19f7fe0ffe9fbb33339e33e9","Wed Apr 07 06:57:00 UTC 2010"
9753114,1,39.2971239,-76.520259,"Baltimore County","7711 BALTIMORE ST E","http://spotcrime.com/crimealert/9753114-f3d04bba108825c403dd9da65da402d0","Wed Apr 07 07:19:00 UTC 2010"
9753116,4,39.38165,-76.550833,"Baltimore County","2600 RADER AV","http://spotcrime.com/crimealert/9753116-0af13dc533763b7211ea0fecfdab644e","Wed Apr 07 07:49:00 UTC 2010"
9753115,1,39.399879,-76.6045089,"Baltimore County","42 CHESAPEAKE AV W","http://spotcrime.com/crimealert/9753115-e475cac1c75a2894849438ba0b8c6d08","Wed Apr 07 07:44:00 UTC 2010"
9753118,1,39.3337174,-76.7653325,"Baltimore County","32 TREMAINE CT","http://spotcrime.com/crimealert/9753118-d5a576f8822e10326f990dce3576532a","Wed Apr 07 07:50:00 UTC 2010"
9753119,4,39.460064,-76.610947,"Baltimore County","255 PADONIA RD E","http://spotcrime.com/crimealert/9753119-32002e888edb028e901ab99ea1f3555e","Wed Apr 07 07:57:00 UTC 2010"
9753120,1,39.26138,-76.694552,"Baltimore County","1075 MAIDEN CHOICE LA","http://spotcrime.com/crimealert/9753120-50cf08c98432187ea02eac48a9ba348c","Wed Apr 07 07:58:00 UTC 2010"
9753121,1,39.4285335,-76.7842478,"Baltimore County","101 WILLOW BEND DR","http://spotcrime.com/crimealert/9753121-755c937341c23796fb201f032d6af637","Wed Apr 07 08:03:00 UTC 2010"
9753122,1,39.2486355,-76.6860214,"Baltimore County","1640 SULPHUR SPRING RD","http://spotcrime.com/crimealert/9753122-ee4453334d5132127b02dbf6b35c97c5","Wed Apr 07 08:15:00 UTC 2010"
9753123,1,39.296767,-76.512127,"Baltimore County","8022 LANSDALE RD","http://spotcrime.com/crimealert/9753123-0286b76a703db6f2534a43d94f0deab4","Wed Apr 07 08:27:00 UTC 2010"
9753124,1,39.2553763,-76.4848846,"Baltimore County","2031 PAULETTE RD","http://spotcrime.com/crimealert/9753124-e7ef9ddb0a39e55cee7b5ca3f9f59b0c","Wed Apr 07 08:30:00 UTC 2010"
9753125,1,39.33841,-76.517124,"Baltimore County","5624 DAYBREAK TR","http://spotcrime.com/crimealert/9753125-6d9605edcb18f6d3f548de171e3a89b7","Wed Apr 07 08:53:00 UTC 2010"
9753127,1,39.296591,-76.519366,"Baltimore County","7735 EASTDALE RD","http://spotcrime.com/crimealert/9753127-ec3108adce08d842a48b47f50611b11d","Wed Apr 07 08:54:00 UTC 2010"
9753129,1,39.2762249,-76.526994,"Baltimore County","1804 SNYDER AV","http://spotcrime.com/crimealert/9753129-a4d8a0de49adcf39a354a1da3f7b0255","Wed Apr 07 09:08:00 UTC 2010"
9753130,3,39.252525,-76.5181,"Baltimore County","7014 DUNBAR RD","http://spotcrime.com/crimealert/9753130-d6814d8597b79b3b7dfe88e4fbacf327","Wed Apr 07 09:12:00 UTC 2010"
9753132,1,39.381315,-76.821601,"Baltimore County","9828 LIBERTY RD","http://spotcrime.com/crimealert/9753132-dcdac4c556a7aefb4ae568c3fdc06e6b","Wed Apr 07 09:16:00 UTC 2010"
9753134,4,39.3659402,-76.5710775,"Baltimore County","711 HIGH VILLA RD","http://spotcrime.com/crimealert/9753134-985d46a25d9b016c4ad9d26e047339af","Wed Apr 07 09:51:00 UTC 2010"
9753133,8,39.290784,-76.456923,"Baltimore County","900 MARLYN AV S","http://spotcrime.com/crimealert/9753133-755c51bb1071e8eaf14e5839e2410212","Wed Apr 07 09:17:00 UTC 2010"
9753136,4,39.408709,-76.574121,"Baltimore County","1107 GREEN ACRE RD","http://spotcrime.com/crimealert/9753136-c44d4c6ebbf2221161d43990674ff8a6","Wed Apr 07 09:53:00 UTC 2010"
9753138,1,39.359877,-76.5195153,"Baltimore County","4400 FULLERTON AV","http://spotcrime.com/crimealert/9753138-8b50b16578150fae6245096ed3a3901e","Wed Apr 07 10:15:00 UTC 2010"
9753140,4,39.346991,-76.717888,"Baltimore County","6612 LAUREL DR","http://spotcrime.com/crimealert/9753140-8e17f18952b06031a53f1d22b24557cc","Wed Apr 07 10:17:00 UTC 2010"
9753141,1,39.3729838,-76.6140109,"Baltimore County","9 SMITH LA","http://spotcrime.com/crimealert/9753141-d687705fb6f974764bcfc9c474074352","Wed Apr 07 10:20:00 UTC 2010"
9753142,4,39.507768,-76.6568863,"Baltimore County","HUNTS BLUFF RD & THORNTON MILL RD","http://spotcrime.com/crimealert/9753142-d4212f474c72f5534d0b138ae6a9a817","Wed Apr 07 10:21:00 UTC 2010"
9753144,8,39.3566937,-76.7489614,"Baltimore County","3800 WASHINGTON A","http://spotcrime.com/crimealert/9753144-5086cb32a01a23966c128d09f20ee014","Wed Apr 07 10:27:00 UTC 2010"
9753146,1,39.2842064,-76.6476014,"Baltimore County","115 MC HENRY AV","http://spotcrime.com/crimealert/9753146-4768a5cbabdd46ab8f3aef4c68b2231b","Wed Apr 07 10:51:00 UTC 2010"
9753145,2,39.2477153,-76.6401406,"Baltimore County","3470 ANNAPOLIS RD","http://spotcrime.com/crimealert/9753145-e3b561e38215e75f9ba2a2af81360c97","Wed Apr 07 10:41:00 UTC 2010"
9753148,1,39.359877,-76.5195153,"Baltimore County","4400 FULLERTON AV","http://spotcrime.com/crimealert/9753148-df8f5d28c2f34b7f1f61c9c853750b22","Wed Apr 07 11:02:00 UTC 2010"
9753149,8,39.234335,-76.640794,"Baltimore County","4315 ANNAPOLIS RD","http://spotcrime.com/crimealert/9753149-6f6877dc71bca8ef8868386201dd77ac","Wed Apr 07 11:03:00 UTC 2010"
9753150,1,39.34979,-76.517459,"Baltimore County","4727 MAWANI RD","http://spotcrime.com/crimealert/9753150-7b65312043dabde26a8c7562ab728ae0","Wed Apr 07 11:09:00 UTC 2010"
9753153,1,39.4029899,-76.5959596,"Baltimore County","660 FAIRMOUNT AV","http://spotcrime.com/crimealert/9753153-1d76c2504f3e90130f7e7409ef600582","Wed Apr 07 11:14:00 UTC 2010"
9753154,1,39.398888,-76.53496,"Baltimore County","2410 JOPPA RD E","http://spotcrime.com/crimealert/9753154-d2c2111a0c733fd18677a35d9d10cd12","Wed Apr 07 11:18:00 UTC 2010"
9753156,1,39.358195,-76.444565,"Baltimore County","9919 PULASKI HY","http://spotcrime.com/crimealert/9753156-da923b67cad52bb997da6a204c2e59ae","Wed Apr 07 11:27:00 UTC 2010"
9753160,1,39.272682,-76.714003,"Baltimore County","113 MAIDEN CHOICE LA","http://spotcrime.com/crimealert/9753160-c8ffb7ba7d1d8338bf5a4f72715ec325","Wed Apr 07 11:28:00 UTC 2010"
9753159,3,39.3375071,-76.3975932,"Baltimore County","201 CARROLL ISLAND RD","http://spotcrime.com/crimealert/9753159-4da28117ca4abfbbfcc77badfd809a0d","Wed Apr 07 11:28:00 UTC 2010"
9753161,4,39.294295,-76.722987,"Baltimore County","1411 KIRKWOOD RD","http://spotcrime.com/crimealert/9753161-58f186ceb79831cb44ad32ff22c1c57f","Wed Apr 07 11:29:00 UTC 2010"
9753163,1,39.3234259,-76.7162574,"Baltimore County","21 WALDEN POPLAR CT","http://spotcrime.com/crimealert/9753163-e4632159e157c8b41d64670b6f04f4b8","Wed Apr 07 11:30:00 UTC 2010"
9753165,3,39.435452,-76.435873,"Baltimore County","11501 HOLT RD","http://spotcrime.com/crimealert/9753165-fda926c029ee0af7bbef1d1aacfbc718","Wed Apr 07 11:37:00 UTC 2010"
9753164,1,39.383536,-76.578718,"Baltimore County","6800 LOCH RAVEN BL","http://spotcrime.com/crimealert/9753164-891621cbeaef09e7e11ea554b6e6d0ae","Wed Apr 07 11:37:00 UTC 2010"
9753167,8,39.3566937,-76.7489614,"Baltimore County","3800 WASHINGTON A","http://spotcrime.com/crimealert/9753167-06a436be0c6593a4f6a49bf8a57cca5d","Wed Apr 07 11:47:00 UTC 2010"
9753168,8,39.337917,-76.746274,"Baltimore County","7111 PORTSMOUTH RD","http://spotcrime.com/crimealert/9753168-36a38b020dc911b1afeca1c4f9901aed","Wed Apr 07 11:53:00 UTC 2010"
9753169,8,39.351688,-76.479193,"Baltimore County","9000 FRANKLIN SQUARE D","http://spotcrime.com/crimealert/9753169-4f976c13a9af5b255091314966c0a719","Wed Apr 07 12:12:00 UTC 2010"
9753171,1,39.444158,-76.805254,"Baltimore County","13 WOODENBRIDGE CT","http://spotcrime.com/crimealert/9753171-1729998356e8fe38b5739f41eaa406b2","Wed Apr 07 12:15:00 UTC 2010"
9753174,1,39.3725903,-76.5107795,"Baltimore County","7920 BELAIR RD","http://spotcrime.com/crimealert/9753174-fdb5a5277a845e7d6d53e0dff18c991a","Wed Apr 07 12:26:00 UTC 2010"
9753176,1,39.2441566,-76.6330302,"Baltimore County","3500 MARMENCO CT","http://spotcrime.com/crimealert/9753176-dfba556611de25058f8f29815e18df54","Wed Apr 07 12:38:00 UTC 2010"
9753175,8,39.372301,-76.782166,"Baltimore County","8733 MEADOW HEIGHTS RD","http://spotcrime.com/crimealert/9753175-a4314036a85b35f7d1edf163bd29ad88","Wed Apr 07 12:34:00 UTC 2010"
9753177,8,39.4046631,-76.7588381,"Baltimore County","9621 REISTERSTOWN RD","http://spotcrime.com/crimealert/9753177-de7737d74955980bbab24ac4e9a771fd","Wed Apr 07 13:14:00 UTC 2010"
9753179,8,39.355974,-76.7574659,"Baltimore County","3630 MILFORD MILL RD","http://spotcrime.com/crimealert/9753179-72bc2ef8b6507b197deb0c11cb8e97e4","Wed Apr 07 13:25:00 UTC 2010"
9753180,1,39.265368,-76.512927,"Baltimore County","7200 SOLLERS POINT RD","http://spotcrime.com/crimealert/9753180-9a39aec1020a4629eef16f18be8ecfbf","Wed Apr 07 13:36:00 UTC 2010"
9753183,2,39.2698258,-76.5298907,"Baltimore County","1900 DUNDALK AV","http://spotcrime.com/crimealert/9753183-44cabb9983fbcbd092fe14b35efc2a3f","Wed Apr 07 13:53:00 UTC 2010"
9753182,1,39.417429,-76.592407,"Baltimore County","536 HAMPTON LA","http://spotcrime.com/crimealert/9753182-c65e4545e230fcab7482206fe3757c79","Wed Apr 07 13:40:00 UTC 2010"
9753185,3,39.374156,-76.590099,"Baltimore County","1100 ARRAN RD","http://spotcrime.com/crimealert/9753185-fb2565e5066eda8e38ef66c642dd9a80","Wed Apr 07 14:04:00 UTC 2010"
9753186,2,39.380191,-76.5731629,"Baltimore County","2 MORRISLEA CT","http://spotcrime.com/crimealert/9753186-77756b921d20108fff55760ae456f35d","Wed Apr 07 14:11:00 UTC 2010"
9753188,8,39.276728,-76.733576,"Baltimore County","701 EDMONDSON AV","http://spotcrime.com/crimealert/9753188-16fd3eac7cba27058296845049bb3778","Wed Apr 07 14:21:00 UTC 2010"
9753189,1,39.367592,-76.796951,"Baltimore County","9015 LIBERTY RD","http://spotcrime.com/crimealert/9753189-3ffc0df91d067bfca4f77212a6c3c7c5","Wed Apr 07 14:22:00 UTC 2010"
9753191,8,39.320595,-76.434493,"Baltimore County","2117 SOUTHORN RD","http://spotcrime.com/crimealert/9753191-63fbc48f10a65d218c0132c35050fcff","Wed Apr 07 14:24:00 UTC 2010"
9753192,1,39.3987082,-76.542623,"Baltimore County","8800 WALTHAM WOODS RD","http://spotcrime.com/crimealert/9753192-4f731c3ad811040fb6f5b1b8d113cf8a","Wed Apr 07 14:41:00 UTC 2010"
9753193,4,39.4079516,-76.6115859,"Baltimore County","KENILWORTH DR & CAMBERLEY CI","http://spotcrime.com/crimealert/9753193-9fe39f130843a0499bdb6beccca9ff0e","Wed Apr 07 14:44:00 UTC 2010"
9753195,1,39.391642,-76.792474,"Baltimore County","9347 OWINGS CHOICE CT","http://spotcrime.com/crimealert/9753195-d9ef2581cee666f5be7231e09a69e3b9","Wed Apr 07 14:47:00 UTC 2010"
9753196,4,39.292123,-76.7364014,"Baltimore County","5910 CRAIGMONT RD","http://spotcrime.com/crimealert/9753196-dba6c9f96ae41312e3a0d40b9eb970b1","Wed Apr 07 14:49:00 UTC 2010"
9753198,1,39.3871597,-76.506549,"Baltimore County","50 GLEN WY","http://spotcrime.com/crimealert/9753198-e70b20b287a648a0940a2c5b58061e75","Wed Apr 07 14:50:00 UTC 2010"
9753199,1,39.241763,-76.665421,"Baltimore County","2810 HAMMONDS FERRY RD","http://spotcrime.com/crimealert/9753199-0181ee0258eb8339687707fbead87b9b","Wed Apr 07 14:55:00 UTC 2010"
9753202,1,39.3728874,-76.4736481,"Baltimore County","8200 PERRY HALL BL","http://spotcrime.com/crimealert/9753202-8a8676459fc5e6044a17484db39bbcc1","Wed Apr 07 15:00:00 UTC 2010"
9753200,1,39.3584592,-76.6099265,"Baltimore County","BELLONA AV & YORK RD","http://spotcrime.com/crimealert/9753200-897a8e208968f42651d6c73163f28944","Wed Apr 07 14:56:00 UTC 2010"
9753203,8,39.295491,-76.454012,"Baltimore County","929 FOXWOOD LA","http://spotcrime.com/crimealert/9753203-b50827331d98133dea2669d34cc2ad96","Wed Apr 07 15:04:00 UTC 2010"
9753204,1,39.257051,-76.498687,"Baltimore County","1936 RETTMAN LA","http://spotcrime.com/crimealert/9753204-d660b4d17a72cb1a0dc2dc0949e375e0","Wed Apr 07 15:12:00 UTC 2010"
9753207,1,39.3460932,-76.4435439,"Baltimore County","9803 LANGS RD","http://spotcrime.com/crimealert/9753207-43950384e4baaaf7768f00358b40af34","Wed Apr 07 15:25:00 UTC 2010"
9753206,1,39.267617,-76.497711,"Baltimore County","7845 WISE AV","http://spotcrime.com/crimealert/9753206-e018e2b84027ba997575dec9b3fc8e46","Wed Apr 07 15:15:00 UTC 2010"
9753208,1,39.40377,-76.59934,"Baltimore County","825 DULANEY VALLEY","http://spotcrime.com/crimealert/9753208-783beb4f4d7f61edceda622c3bfcb602","Wed Apr 07 15:29:00 UTC 2010"
9753210,1,39.306202,-76.44271,"Baltimore County","1601 MIDDLEBOROUGH RD","http://spotcrime.com/crimealert/9753210-a061440b8bd721a6d9f966ead178ee04","Wed Apr 07 15:30:00 UTC 2010"
9753211,8,39.384431,-76.815029,"Baltimore County","9712 BRANCHLEIGH RD","http://spotcrime.com/crimealert/9753211-f13fabe24b23c6227f11a36d774a75d1","Wed Apr 07 15:36:00 UTC 2010"
9753213,3,39.4017867,-76.5397721,"Baltimore County","8926 WALTHAM WOODS RD","http://spotcrime.com/crimealert/9753213-3e910870d5dca01dbd2da8d7f4fa863a","Wed Apr 07 15:39:00 UTC 2010"
9753214,1,39.3896825,-76.568639,"Baltimore County","8402 GREENWAY RD","http://spotcrime.com/crimealert/9753214-44312dd22ae152988417deb57a2c8c55","Wed Apr 07 15:40:00 UTC 2010"
9753215,8,39.2740524,-76.508116,"Baltimore County","1606 FOUR GEORGES CT","http://spotcrime.com/crimealert/9753215-56046a757f6cad15e0f07b9d391cde84","Wed Apr 07 16:19:00 UTC 2010"
9753218,1,39.42333,-76.613683,"Baltimore County","35 CROFTLEY RD","http://spotcrime.com/crimealert/9753218-8910e47c59da8090f8abb7176ff9ad40","Wed Apr 07 16:23:00 UTC 2010"
9753219,4,39.4283263,-76.7842891,"Baltimore County","106 TWIN WILLOW CT","http://spotcrime.com/crimealert/9753219-77b304eb0b6efaf4b3485f2460490ba8","Wed Apr 07 16:27:00 UTC 2010"
9753222,1,39.406071,-76.766987,"Baltimore County","9750 REISTERSTOWN RD","http://spotcrime.com/crimealert/9753222-a091da23ea9846d37650d9e3e35d2dba","Wed Apr 07 16:46:00 UTC 2010"
9753223,8,39.3096936,-76.6277176,"Baltimore County","1716 PARK AV","http://spotcrime.com/crimealert/9753223-397f17d534a85aa4b91be4c9f52246a8","Wed Apr 07 16:49:00 UTC 2010"
9753225,1,39.3285268,-76.4353405,"Baltimore County","1420 MARTIN BL","http://spotcrime.com/crimealert/9753225-8e3a7a535d269c66c14bc9407f67d685","Wed Apr 07 17:08:00 UTC 2010"
9753226,4,39.404228,-76.763905,"Baltimore County","9616 REISTERSTOWN RD","http://spotcrime.com/crimealert/9753226-31aa4b433efd22a09d9baa90538d4381","Wed Apr 07 17:19:00 UTC 2010"
9753228,1,39.3985255,-76.4820198,"Baltimore County","4132 JOPPA RD E","http://spotcrime.com/crimealert/9753228-dca780b5c610ef87a8cb93dd9822c306","Wed Apr 07 17:47:00 UTC 2010"
9753227,3,39.3693505,-76.796591,"Baltimore County","3716 BRICE RUN RD","http://spotcrime.com/crimealert/9753227-c44469f895b485adc66974cd7ae19caf","Wed Apr 07 17:44:00 UTC 2010"
9753231,1,39.382374,-76.776665,"Baltimore County","4216 MARY RIDGE DR","http://spotcrime.com/crimealert/9753231-f350cccb309ec23a214f4215fb1e01f5","Wed Apr 07 18:03:00 UTC 2010"
9753232,1,39.409111,-76.568558,"Baltimore County","1200 BROOK MEADOW DR","http://spotcrime.com/crimealert/9753232-1fc63bf42d5b5a7aa35612028001a6f6","Wed Apr 07 18:04:00 UTC 2010"
9753234,1,39.293178,-76.510337,"Baltimore County","7801 EASTERN AV","http://spotcrime.com/crimealert/9753234-935c5b6c54ef5afdb6dd338193110599","Wed Apr 07 18:09:00 UTC 2010"
9753235,1,39.4063308,-76.7937652,"Baltimore County","10300 MILL RUN CI","http://spotcrime.com/crimealert/9753235-2115b73db2848feafbfc6f7959420f15","Wed Apr 07 18:11:00 UTC 2010"
9753238,1,39.2478819,-76.6400965,"Baltimore County","3450 ANNAPOLIS RD","http://spotcrime.com/crimealert/9753238-99a1f163a736d69fc6b485cec7fd13eb","Wed Apr 07 18:18:00 UTC 2010"
9753236,1,39.470783,-76.64292,"Baltimore County","1 FRANKEL WY","http://spotcrime.com/crimealert/9753236-5edf765bd85616e719f1bc47c062d37f","Wed Apr 07 18:15:00 UTC 2010"
9753239,1,39.3840192,-76.5849851,"Baltimore County","GLENDALE RD & COLBURY RD","http://spotcrime.com/crimealert/9753239-f47eb154ac3a4d76a3bc3a097936e56f","Wed Apr 07 18:23:00 UTC 2010"
9753240,4,39.363919,-76.74079,"Baltimore County","747 CHIPS RD","http://spotcrime.com/crimealert/9753240-a34f16be818b71b7c6e0d8f969cd75ef","Wed Apr 07 18:48:00 UTC 2010"
9753242,1,39.445487,-76.803483,"Baltimore County","20 EWING DR","http://spotcrime.com/crimealert/9753242-76c9992ce712fb04293e701873bacefe","Wed Apr 07 18:53:00 UTC 2010"
9753243,1,39.346246,-76.449619,"Baltimore County","9606 COMMUNITY DR","http://spotcrime.com/crimealert/9753243-1a315982f293a7f4bda67e95220187c0","Wed Apr 07 19:14:00 UTC 2010"
9753245,4,39.305885,-76.48128,"Baltimore County","205 EASTERN BL","http://spotcrime.com/crimealert/9753245-c7e4be80876aba2077dde7c98b0e3e6b","Wed Apr 07 19:19:00 UTC 2010"
9753247,3,39.386395,-76.531018,"Baltimore County","3019 CALIFORNIA AV","http://spotcrime.com/crimealert/9753247-2265e148dc387fee167e1e2f05b2a6be","Wed Apr 07 19:43:00 UTC 2010"
9753246,1,39.4097842,-76.410453,"Baltimore County","PHILADELPHIA RD & ALLENDER RD","http://spotcrime.com/crimealert/9753246-2661a1801c80168b16ab2ab2561a3173","Wed Apr 07 19:34:00 UTC 2010"
9753249,1,39.309984,-76.449547,"Baltimore County","128 BLADEN RD","http://spotcrime.com/crimealert/9753249-bba0d61091a0976f191a8f54e8af52e2","Wed Apr 07 19:50:00 UTC 2010"
9753250,8,39.243773,-76.500248,"Baltimore County","8217 DUNDALK AV","http://spotcrime.com/crimealert/9753250-1c2f22491b104e10471dc230afc4ae72","Wed Apr 07 19:54:00 UTC 2010"
9753251,4,39.4121357,-76.5288829,"Baltimore County","2701 SUMMIT AV","http://spotcrime.com/crimealert/9753251-3e42cec0e28fd91079960310a5559ca7","Wed Apr 07 19:56:00 UTC 2010"
9753253,4,39.578935,-76.615078,"Baltimore County","1900 MONKTON RD","http://spotcrime.com/crimealert/9753253-4073e40918d6d2f3f629b777bbfd9de9","Wed Apr 07 20:08:00 UTC 2010"
9753257,4,39.267172,-76.475769,"Baltimore County","7431 ST. PATRICIA CT","http://spotcrime.com/crimealert/9753257-48f790ffb01a4ba12bd939731a2fa901","Wed Apr 07 20:25:00 UTC 2010"
9753255,8,39.3742273,-76.7402825,"Baltimore County","1 GREENWOOD PL","http://spotcrime.com/crimealert/9753255-664a2c0b8e74b4beb8c721772dfcec80","Wed Apr 07 20:19:00 UTC 2010"
9753258,1,39.395335,-76.581113,"Baltimore County","1238 PUTTY HILL AV","http://spotcrime.com/crimealert/9753258-27ab4a7e28fb43e26f0753fa64fdfb2b","Wed Apr 07 20:31:00 UTC 2010"
9753259,3,39.243868,-76.447067,"Baltimore County","3203 WHITEWAY RD","http://spotcrime.com/crimealert/9753259-3525e8cd0fafe94e7d624c576d63be8d","Wed Apr 07 20:50:00 UTC 2010"
9753261,1,39.4299878,-76.621826,"Baltimore County","50 RIDGELY RD W","http://spotcrime.com/crimealert/9753261-db8a2d42055d28ed967d57f65b0f11cb","Wed Apr 07 20:55:00 UTC 2010"
9753263,1,39.4063308,-76.7937652,"Baltimore County","10300 MILL RUN CI","http://spotcrime.com/crimealert/9753263-d3fee6b1d2651c71e1608f1400f96a1d","Wed Apr 07 21:12:00 UTC 2010"
9753262,1,39.384045,-76.732481,"Baltimore County","1737 REISTERSTOWN RD","http://spotcrime.com/crimealert/9753262-86ff0f3c0d4dbbf31a515e22c554e463","Wed Apr 07 21:02:00 UTC 2010"
9753266,2,39.309397,-76.748364,"Baltimore County","6901 SECURITY BL","http://spotcrime.com/crimealert/9753266-59f69db18bbd9267cbc1d651185a50f4","Wed Apr 07 21:48:00 UTC 2010"
9753268,4,39.35683,-76.461789,"Baltimore County","40 KING CHARLES CI","http://spotcrime.com/crimealert/9753268-525f24443a5939c714dda939571e6f87","Wed Apr 07 21:51:00 UTC 2010"
9753267,8,39.2203273,-76.4372812,"Baltimore County","48 SHORE RD","http://spotcrime.com/crimealert/9753267-bf067437f9cfe0c943052d179172d6c1","Wed Apr 07 21:48:00 UTC 2010"
9753271,1,39.31597,-76.446134,"Baltimore County","1638 HOPEWELL AV","http://spotcrime.com/crimealert/9753271-26492b40d3b1ab25a509c4867dd62c7d","Wed Apr 07 21:55:00 UTC 2010"
9753274,2,39.311227,-76.739361,"Baltimore County","6667 SECURITY BL","http://spotcrime.com/crimealert/9753274-dce9bb86ad6e2d353ae2d70daf282374","Wed Apr 07 22:19:00 UTC 2010"
